type,x,y,10:3c:59:76:a2:7e,12:bb:f3:82:05:5a,14:77:40:57:6d:8c,26:e9:74:dd:11:7a,32:8d:15:76:f1:7f,44:2a:8f:06:5f:5a,4a:01:ea:19:99:5a,4a:bf:6e:b9:aa:5c,4c:81:25:01:60:a8,52:d0:21:8b:42:a0,62:00:b7:d7:42:fa,62:fc:c6:87:6d:c1,88:1f:a1:3e:6e:02,98:25:4a:84:aa:d0,98:a9:42:cf:3e:68,98:ba:5f:a8:42:c0,98:ba:5f:a8:42:c2,b4:1c:30:12:00:a9,be:1e:a4:86:d7:bf,d0:27:87:61:6c:6e,d8:84:66:7f:45:98,d8:84:66:85:9c:b8,d8:84:66:85:9c:ba,d8:84:66:95:9b:a8,d8:84:66:c6:9e:00,d8:84:66:c6:9e:08,d8:84:66:c6:9e:50,d8:84:66:c6:9f:20,d8:84:66:c6:9f:28,d8:84:66:c6:be:10,d8:84:66:c6:be:18,ea:42:7c:27:d2:e6,ee:78:b0:dd:87:8f
walk,27.007409090909093,0.1985909090909094,0.0,0.0,3.236624774791902e-07,0.0,3.236624774791898e-07,0.2402933931014067,0.2589239164841193,0.137866579799122,0.19852360255796506,0.28749785692936836,0.2649724871954787,0.0,0.2583137292848962,0.29845276204175414,0.0,0.5209930451449375,0.5187375715725515,0.0,0.24677964066670824,0.24046715091730064,0.3520767341365302,0.1478137073370627,0.005002507571580093,0.4148418331379221,0.8848974588083893,0.763218864887231,0.6674385587321503,2.9180430236606016e-07,0.22855989450469424,0.6595727318988837,0.4073281914559711,0.10512356790089723,0.1869087067918841
walk,27.00752307692308,0.2554923076923074,0.0,0.0,2.697187312326585e-07,0.0,2.6971873123265815e-07,0.24468893869561664,0.2713254859589883,0.11488881649926834,0.19946411324274865,0.29513710299669577,0.27636596155178783,0.0,0.2634236717424832,0.2914456777698379,0.0,0.5381494749427186,0.5519394293019126,0.0,0.26120525611114576,0.25042178106006374,0.33413801918784924,0.1734925548563573,0.004168756309650077,0.45416713608054354,0.8871966840832438,0.7642564614801,0.6885517401199291,2.431702519717168e-07,0.22904682566749213,0.6353374799229985,0.3988391812098152,0.0876029732507477,0.19464614454879225
walk,27.00815,0.5684499999999995,0.0,0.0,2.2476560936054876e-07,0.0,2.2476560936054847e-07,0.20390744891301388,0.2816601271880458,0.1512962359716125,0.20024787214673498,0.30150314138613526,0.2858605235153787,0.0,0.2676819571238057,0.34116199643212985,0.0,0.5325034798311828,0.5325990970678331,0.0,0.3089408880291294,0.258717306179033,0.37104094191580034,0.19489159445576948,0.0034739635913750644,0.43138266631050587,0.8956486528580409,0.7771581623445277,0.702878084086869,2.0264187664309735e-07,0.22945260163649037,0.6489104997905888,0.40434362235688653,0.09152099622747498,0.20109400934621574
walk,27.00889090909091,0.9383090909090904,0.0,0.0,1.8730467446712396e-07,0.0,1.8730467446712372e-07,0.16992287409417822,0.23471677265670482,0.18163575219856598,0.23492878234450135,0.3623637289328903,0.23821710292948228,0.0,0.31939275894664415,0.38259226198403984,0.0,0.4936104497168689,0.48229411935139943,0.0,0.34872058129411576,0.31566273240715387,0.44253411826316696,0.21272412745527963,0.00289496965947922,0.4123956081688078,0.8885307401267988,0.7582799501019213,0.6723330439285999,1.6886823053591445e-07,0.26837099519090246,0.6640339858458247,0.43146734427713984,0.0947860153747477,0.24535611889962414
walk,27.00889090909091,0.9383090909090912,0.0,0.0,1.560872287226033e-07,0.0,1.5608722872260309e-07,0.14160239507848185,0.19559731054725402,0.20691868238769387,0.22980176306486222,0.3575253296662974,0.19851425244123524,0.0,0.31432286312727314,0.41711748327729814,0.0,0.4611995912882739,0.44037330458770463,0.0,0.3818703256816044,0.3130847656349414,0.4613710244785651,0.22758457162153808,0.0024124747162326834,0.39657305971739276,0.8875011069684108,0.75412218064049,0.6468788437967091,1.4072352544659538e-07,0.26222274290599895,0.6748213498606274,0.44184123553493304,0.09750686466414164,0.2433523213052423
walk,27.00931428571429,1.1496571428571425,0.0,0.0,1.3007269060216942e-07,0.0,1.3007269060216924e-07,0.11800199589873488,0.16299775878937833,0.17243223532307822,0.2602514692207185,0.40904888583302546,0.16542854370102938,0.0,0.35826018061620035,0.3903329454661245,0.0,0.41282302123025677,0.40543929228462566,0.0,0.3737808269568925,0.31093645999143105,0.46595733521361904,0.23996827509342014,0.0020103955968605695,0.38338760267454686,0.8735711839115842,0.7293610764596676,0.5831833502227478,1.1726960453882948e-07,0.31265475489080163,0.7045079876289542,0.4808844677675804,0.08125572055345137,0.24168248997659075
walk,27.00978,1.3821399999999993,0.0,0.0,1.0839390883514118e-07,0.0,1.0839390883514104e-07,0.09833499658227907,0.19138702121337084,0.14369352943589853,0.251598446572821,0.39642962708307666,0.19341267530641335,0.0,0.3467123811852367,0.3680124972901465,0.0,0.40669724703661,0.41051564955342734,0.0,0.36703957801963266,0.2591137166595259,0.42903852008542326,0.25028802798665517,0.0016753296640504747,0.3723997218055086,0.8761241347411349,0.7383564526052786,0.5725874323751656,9.772467044902457e-08,0.3161011846312236,0.7254342162703158,0.49088380699709266,0.06771310046120947,0.20140207498049228
walk,27.01003076923077,1.5073230769230763,0.0,0.0,9.032825736261766e-08,0.0,9.032825736261752e-08,0.12639027492967694,0.21504473990003126,0.11974460786324878,0.27841537214401746,0.44146913368034146,0.21673278497756665,0.0,0.3852514456645033,0.3066770810751221,0.0,0.41868645230258805,0.42542970796118945,0.0,0.3058663150163605,0.2659605858452514,0.43901358155266756,0.208573356655546,0.0420211080533754,0.3420791332506223,0.8738942952908151,0.7268711179118063,0.5653914877636184,8.143722537418714e-08,0.35755345632848884,0.7455960516849581,0.5055058978644535,0.05642758371767456,0.20672395137263241
walk,27.010372727272728,1.678027272727273,0.0,0.0,7.527354780218138e-08,0.0,7.527354780218127e-08,0.1497696735525085,0.2903150610278038,0.09978717321937398,0.26604058789779234,0.42344650028917336,0.2917217652590833,0.0,0.36920510205882245,0.25556423422926844,0.0,0.4628654908789373,0.4720461241556921,0.0,0.2548885958469671,0.27166631016668935,0.4065853920346304,0.17381113054628833,0.07564259004447951,0.3168119761215503,0.8861973157924548,0.7469296352968756,0.6018785273847146,6.786435447848929e-08,0.3365414605206543,0.7493256857723235,0.485196214677401,0.04702298643139547,0.21115884836608254
walk,27.01128461538461,2.133238461538461,0.0,0.0,6.272795650181782e-08,0.0,6.272795650181772e-08,0.16925250573820147,0.2974847730787254,0.08315597768281166,0.28906160102593803,0.40842763912986657,0.2986570266047916,0.0,0.3558331490540884,0.21297019519105703,0.0,0.46549332217119416,0.4767051034630767,0.0,0.21240716320580594,0.3264535690635342,0.3795619007695994,0.1448426087885736,0.10366049170373293,0.2957560118473237,0.840894277321599,0.7080895108955445,0.5898007336049091,5.655362873207441e-08,0.34063640228573044,0.7469870910847793,0.4808500950403918,0.03918582202616289,0.25374348474951314
walk,27.01141,2.1958299999999995,0.0,0.0,5.2273297084848183e-08,0.0,5.2273297084848104e-08,0.14104375478183456,0.30345953312116003,0.06929664806900972,0.27421800085494835,0.3403563659415555,0.30443641105954855,0.0,0.29652762421174034,0.22021020539425692,0.0,0.4505891644873911,0.4699038255354699,0.0,0.23256152489372717,0.32207712951525835,0.3163015839746662,0.17101663939928308,0.08638374308644411,0.299373396116156,0.8074990437374981,0.6947042220425834,0.5781019185269668,4.712802394339534e-08,0.305468606843047,0.7423149506316516,0.4709390205001168,0.03265485168846908,0.25034179284681646
walk,27.011642857142856,2.312071428571428,0.0,0.0,4.356108090404015e-08,0.0,4.3561080904040086e-08,0.11753646231819548,0.25288294426763336,0.11330276227973032,0.2618483340457903,0.28363030495129626,0.25369700921629046,0.0,0.2471063535097836,0.2817991027858124,0.0,0.4253485202637091,0.4300480597410967,0.0,0.2850711120146139,0.3184300965583618,0.3154365051640737,0.1928283315748743,0.07198645257203676,0.3023878830068496,0.7785803577986776,0.6752164813317825,0.5683529059620148,3.927335328616278e-08,0.27616211064081075,0.7307962279228906,0.46477622777525457,0.04573089492557612,0.24750704959456923
walk,27.011854545454547,2.417745454545454,0.0,0.0,3.6300900753366796e-08,0.0,3.630090075336674e-08,0.09794705193182957,0.21073578688969447,0.1499745241219975,0.25223472281593634,0.291914143014969,0.21141417434690873,0.0,0.2540841919298894,0.33312318394544194,0.0,0.40431465007730744,0.39683492157911904,0.0,0.3288291012820195,0.3153909024276147,0.3554563468959874,0.21100474172120032,0.0599887104766973,0.3048999554157609,0.7958757883616431,0.684902623332041,0.5602287288245549,3.2727794405135654e-08,0.2687153391142559,0.7304565515915156,0.4695986384500287,0.05662759762316531,0.24514476355102988
walk,27.01304,3.00952,0.0,0.0,3.0250750627805664e-08,0.0,3.025075062780562e-08,0.08162254327652464,0.17561315574141206,0.2360898812127757,0.24422338012439138,0.29881734140136296,0.17617847862242395,0.0,0.25989905727997753,0.38871376439897937,0.0,0.3796639177994656,0.3306957679825992,0.0,0.34545282249692094,0.3128582406519921,0.44065806685776726,0.17583728476766694,0.049990592063914416,0.25408329617980074,0.8135566210203234,0.6911225564804045,0.5518245942819003,2.7273162004279714e-08,0.26250969617546016,0.7214588910321453,0.4715208779536402,0.0842267017230082,0.24317619184808043
walk,27.01333636363637,3.157463636363636,0.0,0.0,2.520895885650472e-08,0.0,2.5208958856504682e-08,0.11246323050821493,0.14634429645117672,0.2522971232328686,0.27157503899254837,0.3601255622789134,0.14681539885201994,0.0,0.31290700907678737,0.37948369255470504,0.0,0.3833381651177883,0.32472510579746516,0.0,0.3235916377950531,0.3607801778012864,0.5005483890481394,0.14653107063972245,0.08228382671992869,0.24348211189586574,0.8206653759047358,0.6791762044744112,0.5480891226858973,2.272763500356643e-08,0.2959185739733773,0.7253987490627355,0.48150848844145067,0.08870743662102538,0.2804246043178447
walk,27.01333636363637,3.157463636363637,0.0,0.0,2.100746571375393e-08,0.0,2.10074657137539e-08,0.13816380320129015,0.17750913593153617,0.26580315824961276,0.26034031027156807,0.3556601907879833,0.17790172126557216,0.0,0.30891807156905915,0.3717919660178097,0.0,0.42058807207109133,0.3539375881645543,0.0,0.30537398387682996,0.3506826367967185,0.5097162501327087,0.12210922553310205,0.10919485559994058,0.23464779165925323,0.8407505583519856,0.6988505407657131,0.587459889819947,1.8939695836305356e-08,0.2851790585580613,0.7248693279226499,0.4672948095502655,0.09244138236937303,0.27257605915375943
walk,27.01379230769231,3.3850692307692305,0.0,0.0,1.7506221428128276e-08,0.0,1.750622142812825e-08,0.15958094711218618,0.20347983549850235,0.2215026318746773,0.25097803633741783,0.35193904787887487,0.20380698994353233,0.0,0.30559395697928565,0.3525616810832175,0.0,0.458752168321351,0.4167428619320004,0.0,0.31003387545291383,0.34226801929291195,0.465504282517998,0.15207215335305677,0.13162071299995048,0.2801959110387957,0.8542202365351514,0.7170976728603164,0.6219028493597597,1.5783079863587798e-08,0.27622946237863133,0.7331427405891363,0.4575465131996447,0.07703448530781086,0.26603560485035505
walk,27.01397142857143,3.4744857142857137,0.0,0.0,1.4588517856773564e-08,0.0,1.4588517856773542e-08,0.1329841225934885,0.22512208513764084,0.1845855265622311,0.2438705858367371,0.34883809545461786,0.22539471384183246,0.0,0.30282386148780777,0.336536443637724,0.0,0.4449715362791885,0.4199352909262396,0.0,0.31391711843298375,0.28522334941075994,0.4286609761724058,0.17704125986968572,0.10968392749995874,0.2864066454423827,0.8599983452607743,0.7281369496058192,0.6048536816560088,1.3152566552989831e-08,0.28574677420441497,0.749296510403801,0.4714355115238129,0.06419540442317571,0.22169633737529587
walk,27.01467,3.82321,0.0,0.0,1.215709821397797e-08,0.0,1.2157098213977952e-08,0.11082010216124041,0.1876017376147007,0.20937682769074814,0.23794771041950313,0.3462539684344037,0.18782892820152705,0.0,0.30051544857824286,0.3787376346553683,0.0,0.42066716342354027,0.3884076142334048,0.0,0.3528674399639944,0.23768612450896662,0.4498100727362641,0.19784884863354316,0.09140327291663228,0.2915822574453718,0.8637241112467238,0.7290030135604049,0.5906460419028832,1.0960472127491526e-08,0.293677867392568,0.7551327129182002,0.4851061128526533,0.07201468887116498,0.18474694781274656
walk,27.014818181818185,3.897181818181818,0.0,0.0,1.0130915178314975e-08,0.0,1.013091517831496e-08,0.13679452957881139,0.15633478134558393,0.23003624529784567,0.2330119809051415,0.34410052925089185,0.15652410683460588,0.0,0.2985917711536054,0.4096317895632343,0.0,0.41109728006092744,0.37281831100646984,0.0,0.329770485684281,0.19807177042413884,0.4674343198728127,0.2193813780541581,0.11679439409719357,0.2826677542203495,0.8690075654724877,0.7195395483373744,0.5853422898210301,9.133726772909605e-09,0.3002871117160289,0.7447456703512234,0.476582138069035,0.07853075924448936,0.15395578984395547
walk,27.014818181818185,3.897181818181819,0.0,0.0,8.442429315262478e-09,0.0,8.442429315262467e-09,0.15843988576012055,0.13027898445465327,0.2472524266370936,0.19417665075428459,0.2867504410424099,0.1304367556955049,0.0,0.24882647596133783,0.47811196138816536,0.0,0.43161240574877857,0.39828876344556247,0.0,0.3660785793400754,0.16505980868678238,0.44138045174586243,0.2876396179801423,0.13795366174766133,0.3281490544428839,0.883214365562585,0.7348014754663306,0.6250401434783094,7.611438977424672e-09,0.2502392597633574,0.7241072307393093,0.4411769389569002,0.08396081788892636,0.12829649153662956
walk,27.01513571428572,4.055692857142857,0.0,0.0,7.035357762718732e-09,0.0,7.035357762718722e-09,0.1764776825778782,0.10856582037887773,0.2615992444198002,0.19098054229523714,0.29451425642423035,0.13544626760633638,0.0,0.25284194782442143,0.5309052669687703,0.0,0.4501328452464893,0.4472919182559174,0.0,0.39765807537598874,0.1875823292012985,0.4159651912697002,0.34452148458512916,0.15558638478971779,0.3660501379616625,0.8883358638221251,0.7394950567157693,0.6548537143364996,6.34286581452056e-09,0.24711296338304478,0.7111296639603176,0.42202375940328685,0.08848586675929052,0.14580263183608014
walk,27.0163,4.6369,0.0,0.0,5.862798135598943e-09,0.0,5.862798135598935e-09,0.19150917992600955,0.09047151698239811,0.27355492590538905,0.2230393408015865,0.3565396581313029,0.13962086086536263,0.0,0.30435040504872746,0.574899688285941,0.0,0.46770329696466695,0.48812788059787987,0.0,0.4239743220725832,0.2063510962967286,0.4355265482803058,0.39192304008928486,0.17028032065809817,0.39498887158180873,0.8875928857922212,0.7372952633125238,0.6780643697902202,5.285721512100467e-09,0.3000632719550065,0.7184704352900977,0.42576927539372433,0.09225674081792731,0.1603910820856223
walk,27.0163,4.636900000000001,0.0,0.0,4.885665112999119e-09,0.0,4.8856651129991125e-09,0.2262576499383412,0.07539293081866509,0.3112957715878242,0.28169945066798874,0.4637830484427521,0.15647417417792564,0.0,0.3940985103331706,0.6136984581870021,0.0,0.4859065936244019,0.5221578492161819,0.0,0.4088674906160415,0.24700797985741027,0.4962721235669215,0.40836353969704564,0.20283776721508182,0.38471294854039617,0.8838328514499447,0.7223756823900662,0.6974065826683208,4.404767926750389e-09,0.39125643033287577,0.7237934455304191,0.4329130754067199,0.10465839512605059,0.1919925684046852
